"model","term","id","x","y"
"Vegetation","NDVI","5277",-0.593410026402983,-0.0150137185002727
"Vegetation","NDVI","5277",-0.469858875960519,-0.0118877817776122
"Vegetation","NDVI","5277",-0.346307725518054,-0.00876184505495175
"Vegetation","NDVI","5277",-0.22275657507559,-0.0056359083322913
"Vegetation","NDVI","5277",-0.0992054246331255,-0.00250997160963082
"Vegetation","NDVI","5277",0.0243457258093391,0.000615965113029651
"Vegetation","NDVI","5277",0.147896876251803,0.0037419018356901
"Vegetation","NDVI","5277",0.271448026694268,0.00686783855835058
"Vegetation","NDVI","5277",0.394999177136731,0.00999377528101103
"Vegetation","NDVI","5277",0.518550327579196,0.0131197120036715
"Vegetation","NDVI","5277",0.642101478021661,0.016245648726332
"Vegetation","NDVI","5277",0.765652628464125,0.0193715854489924
"Vegetation","NDVI","5277",0.889203778906589,0.0224975221716529
"Vegetation","NDVI","5277",1.01275492934905,0.0256234588943134
"Vegetation","NDVI","5277",1.13630607979152,0.0287493956169738
"Vegetation","NDVI","5277",1.25985723023398,0.0318753323396343
"Vegetation","NDVI","5277",1.38340838067645,0.0350012690622948
"Vegetation","NDVI","5277",1.50695953111891,0.0381272057849552
"Vegetation","NDVI","5277",1.63051068156138,0.0412531425076157
"Vegetation","NDVI","5277",1.75406183200384,0.0443790792302762
"Vegetation","NDVI","5277",1.8776129824463,0.0475050159529367
"Vegetation","NDVI","5278",-5.41190489365909,-0.0473485532317828
"Vegetation","NDVI","5278",-5.28835374321663,-0.0462676088437121
"Vegetation","NDVI","5278",-5.16480259277416,-0.0451866644556414
"Vegetation","NDVI","5278",-5.0412514423317,-0.0441057200675708
"Vegetation","NDVI","5278",-4.91770029188923,-0.0430247756795001
"Vegetation","NDVI","5278",-4.79414914144677,-0.0419438312914294
"Vegetation","NDVI","5278",-4.67059799100431,-0.0408628869033587
"Vegetation","NDVI","5278",-4.54704684056184,-0.0397819425152881
"Vegetation","NDVI","5278",-4.42349569011938,-0.0387009981272174
"Vegetation","NDVI","5278",-4.29994453967691,-0.0376200537391467
"Vegetation","NDVI","5278",-4.17639338923445,-0.036539109351076
"Vegetation","NDVI","5278",-4.05284223879198,-0.0354581649630054
"Vegetation","NDVI","5278",-3.92929108834952,-0.0343772205749347
"Vegetation","NDVI","5278",-3.80573993790706,-0.033296276186864
"Vegetation","NDVI","5278",-3.68218878746459,-0.0322153317987933
"Vegetation","NDVI","5278",-3.55863763702213,-0.0311343874107226
"Vegetation","NDVI","5278",-3.43508648657966,-0.030053443022652
"Vegetation","NDVI","5278",-3.3115353361372,-0.0289724986345813
"Vegetation","NDVI","5278",-3.18798418569473,-0.0278915542465106
"Vegetation","NDVI","5278",-3.06443303525227,-0.0268106098584399
"Vegetation","NDVI","5278",-2.94088188480981,-0.0257296654703693
"Vegetation","NDVI","5278",-2.81733073436734,-0.0246487210822986
"Vegetation","NDVI","5278",-2.69377958392488,-0.0235677766942279
"Vegetation","NDVI","5278",-2.57022843348241,-0.0224868323061572
"Vegetation","NDVI","5278",-2.44667728303995,-0.0214058879180866
"Vegetation","NDVI","5278",-2.32312613259748,-0.0203249435300159
"Vegetation","NDVI","5278",-2.19957498215502,-0.0192439991419452
"Vegetation","NDVI","5278",-2.07602383171256,-0.0181630547538745
"Vegetation","NDVI","5278",-1.95247268127009,-0.0170821103658039
"Vegetation","NDVI","5278",-1.82892153082763,-0.0160011659777332
"Vegetation","NDVI","5278",-1.70537038038516,-0.0149202215896625
"Vegetation","NDVI","5278",-1.5818192299427,-0.0138392772015918
"Vegetation","NDVI","5278",-1.45826807950023,-0.0127583328135211
"Vegetation","NDVI","5278",-1.33471692905777,-0.0116773884254505
"Vegetation","NDVI","5278",-1.2111657786153,-0.0105964440373798
"Vegetation","NDVI","5278",-1.08761462817284,-0.00951549964930912
"Vegetation","NDVI","5278",-0.964063477730376,-0.00843455526123845
"Vegetation","NDVI","5278",-0.840512327287912,-0.00735361087316777
"Vegetation","NDVI","5278",-0.716961176845447,-0.00627266648509709
"Vegetation","NDVI","5278",-0.593410026402983,-0.00519172209702641
"Vegetation","NDVI","5278",-0.469858875960519,-0.00411077770895573
"Vegetation","NDVI","5278",-0.346307725518054,-0.00302983332088505
"Vegetation","NDVI","5278",-0.22275657507559,-0.00194888893281438
"Vegetation","NDVI","5278",-0.0992054246331255,-0.000867944544743703
"Vegetation","NDVI","5278",0.0243457258093391,0.000212999843326976
"Vegetation","NDVI","5278",0.147896876251803,0.00129394423139765
"Vegetation","NDVI","5278",0.271448026694268,0.00237488861946833
"Vegetation","NDVI","5278",0.394999177136731,0.003455833007539
"Vegetation","NDVI","5278",0.518550327579196,0.00453677739560968
"Vegetation","NDVI","5278",0.642101478021661,0.00561772178368036
"Vegetation","NDVI","5278",0.765652628464125,0.00669866617175103
"Vegetation","NDVI","5278",0.889203778906589,0.00777961055982171
"Vegetation","NDVI","5278",1.01275492934905,0.00886055494789238
"Vegetation","NDVI","5278",1.13630607979152,0.00994149933596306
"Vegetation","NDVI","5278",1.25985723023398,0.0110224437240337
"Vegetation","NDVI","5278",1.38340838067645,0.0121033881121044
"Vegetation","NDVI","5278",1.50695953111891,0.0131843325001751
